"ASV_ID","Kingdom","Phylum","PC","Class","Order","Family","Genus","Species","last"
"ASV_175","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unassigned","g_Alteromonas"
"ASV_177","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Unassigned","g_Brevundimonas"
"ASV_179","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_163","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_168","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_176","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Uruburuella","Unassigned","g_Uruburuella"
"ASV_169","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Unassigned","Unassigned","f_Saprospiraceae"
"ASV_162","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_170","Bacteria","Deinococcus-Thermus","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus_silvanus","s_Meiothermus_silvanus"
"ASV_181","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unassigned","g_Tenacibaculum"
"ASV_164","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unassigned","g_Sphingomonas"
"ASV_165","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Zoogloea","Zoogloea_resiniphila","s_Zoogloea_resiniphila"
"ASV_182","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_marinisediminis","s_Desulfovibrio_marinisediminis"
"ASV_178","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_167","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unassigned","g_Pseudoalteromonas"
"ASV_183","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_199","Bacteria","Planctomycetes","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Unassigned","Unassigned","f_Planctomycetaceae"
"ASV_195","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_184","Bacteria","Verrucomicrobia","Verrucomicrobia","Subdivision3","Unassigned","Unassigned","Subdivision3_genera_incertae_sedis","Unassigned","o_Unassigned"
"ASV_202","Bacteria","Verrucomicrobia","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unassigned","Unassigned","f_Verrucomicrobiaceae"
"ASV_193","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_194","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Unassigned","Unassigned","Unassigned","o_Bacillales"
"ASV_180","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_187","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_196","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","Limnobacter_thiooxidans","s_Limnobacter_thiooxidans"
"ASV_198","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Maritalea","Maritalea_mobilis","s_Maritalea_mobilis"
"ASV_197","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unassigned","g_Staphylococcus"
"ASV_185","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_191","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_209","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cloacibacterium","Cloacibacterium_normanense","s_Cloacibacterium_normanense"
"ASV_206","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Unassigned","g_Methylobacterium"
"ASV_186","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_188","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Kordiimonadales","Unassigned","Unassigned","Unassigned","o_Kordiimonadales"
"ASV_189","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XII","Fusibacter","Unassigned","g_Fusibacter"
"ASV_203","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Unassigned","g_Desulfovibrio"
"ASV_192","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter","Unassigned","g_Oleibacter"
"ASV_201","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter_celer","s_Psychrobacter_celer"
"ASV_190","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","Unassigned","g_Pantoea"
"ASV_221","Bacteria","Parcubacteria","Parcubacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Parcubacteria"
"ASV_200","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_214","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unassigned","Unassigned","Unassigned","o_Flavobacteriales"
"ASV_205","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","Unassigned","g_Hyphomonas"
"ASV_208","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_217","Bacteria","Proteobacteria","Epsilonproteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Unassigned","g_Arcobacter"
"ASV_213","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter","Ilumatobacter_fluminis","s_Ilumatobacter_fluminis"
"ASV_207","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Proteobacteria"
"ASV_216","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_218","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unassigned","g_Streptococcus"
"ASV_222","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseibium","Unassigned","g_Roseibium"
"ASV_211","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_212","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_223","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Unassigned","Unassigned","Unassigned","o_Sphingomonadales"
"ASV_204","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Curtobacterium","Unassigned","g_Curtobacterium"
"ASV_210","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_226","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_227","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Idiomarina","Idiomarina_fontislapidosi","s_Idiomarina_fontislapidosi"
"ASV_215","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_220","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Unassigned","Unassigned","f_Oceanospirillaceae"
"ASV_219","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unassigned","g_Staphylococcus"
"ASV_235","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter","Lutimaribacter_litoralis","s_Lutimaribacter_litoralis"
"ASV_237","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_243","Bacteria","Bacteroidetes","Bacteroidetes","Bacteroidetes_incertae_sedis","Unassigned","Unassigned","Marinifilum","Unassigned","o_Unassigned"
"ASV_224","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_225","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Unassigned","g_Halomonas"
"ASV_240","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Unassigned","Unassigned","Unassigned","o_Bacillales"
"ASV_241","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_244","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unassigned","g_Staphylococcus"
"ASV_234","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Chryseobacterium_gambrini","s_Chryseobacterium_gambrini"
"ASV_245","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Unassigned","g_Celeribacter"
"ASV_228","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned","g_Bacillus"
"ASV_248","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Unassigned","g_Paracoccus"
"ASV_231","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Uruburuella","Unassigned","g_Uruburuella"
"ASV_229","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned","o_Actinomycetales"
"ASV_230","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_232","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unassigned","g_Pseudomonas"
"ASV_251","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_233","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unassigned","g_Pseudomonas"
"ASV_236","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unassigned","g_Staphylococcus"
"ASV_239","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_252","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_250","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unassigned","g_Flavobacterium"
"ASV_257","Bacteria","Proteobacteria","Epsilonproteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Arcobacter_butzleri","s_Arcobacter_butzleri"
"ASV_238","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium_falsenii","s_Corynebacterium_falsenii"
"ASV_246","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_242","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Chromohalobacter","Unassigned","g_Chromohalobacter"
"ASV_258","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unassigned","g_Tenacibaculum"
"ASV_262","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_256","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Unassigned","Unassigned","Unassigned","o_Alteromonadales"
"ASV_253","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Unassigned","Unassigned","f_Moraxellaceae"
"ASV_261","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Donghicola","Unassigned","g_Donghicola"
"ASV_267","Bacteria","Planctomycetes","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Unassigned","Unassigned","f_Planctomycetaceae"
"ASV_247","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus","Unassigned","g_Micrococcus"
"ASV_263","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","Unassigned","g_Ruegeria"
"ASV_265","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Labrenzia","Unassigned","g_Labrenzia"
"ASV_272","Bacteria","Fusobacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unassigned","g_Fusobacterium"
"ASV_254","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unassigned","g_Lactobacillus"
"ASV_255","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Unassigned","g_Mesorhizobium"
"ASV_292","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_277","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_259","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Unassigned","g_Erythrobacter"
"ASV_279","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unassigned","g_Lactobacillus"
"ASV_266","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_283","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Unassigned","Unassigned","f_Methylophilaceae"
"ASV_276","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_275","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_264","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unassigned","g_Pseudomonas"
"ASV_260","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Unassigned","g_Halomonas"
"ASV_285","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylophilus","Unassigned","g_Methylophilus"
"ASV_284","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Maritalea","Maritalea_porphyrae","s_Maritalea_porphyrae"
"ASV_288","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_269","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_271","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera","Salinisphaera_japonica","s_Salinisphaera_japonica"
"ASV_290","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Unassigned","g_Chryseobacterium"
"ASV_268","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unassigned","Unassigned","f_Bacillaceae_1"
"ASV_273","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Unassigned","Unassigned","f_Piscirickettsiaceae"
"ASV_270","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Proteobacteria"
"ASV_287","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Unassigned","Unassigned","f_Oceanospirillaceae"
"ASV_274","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Unassigned","Unassigned","f_Bradyrhizobiaceae"
"ASV_291","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Unassigned","g_Salinicoccus"
